SK_ID_CURR,TARGET
298816,0
298817,NULL
298821,0
298826,0
298830,0
298838,0
298839,NULL
298849,0
298850,0
298853,0
298862,0
298867,0
298874,NULL
298877,0
298879,0
298883,0
298891,0
298892,0
298893,NULL
298894,NULL
298895,NULL
298898,NULL
298901,NULL
298903,0
298907,0
298908,0
298910,1
298911,NULL
298915,NULL
298918,0
298920,0
298922,0
298925,0
298926,0
298933,0
298934,0
298935,0
298937,0
298938,0
298939,1
298942,0
298944,NULL
298945,NULL
298947,NULL
298950,0
298952,0
298957,0
298958,NULL
298959,0
298960,NULL
298961,0
298965,0
298972,0
298974,0
298978,1
298981,0
298983,0
298997,0
298998,0
299003,0
299006,0
299009,1
299014,0
299023,NULL
299027,NULL
299028,NULL
299030,1
299034,NULL
299037,0
299041,0
299049,0
299052,NULL
299053,NULL
299054,0
299056,0
299060,0
299062,NULL
299066,0
299068,NULL
299072,0
299073,0
299076,0
299087,NULL
299092,0
299094,0
299095,0
299097,NULL
299100,0
299105,0
299110,0
299111,NULL
299112,0
299114,0
299115,0
299119,0
299120,0
299124,0
299129,0
299138,0
299141,0
299142,0
299145,NULL
299148,0
299149,NULL
299151,NULL
299155,0
299159,0
299165,0
299167,0
299173,0
299174,0
299180,0
299189,NULL
299192,0
299193,NULL
299194,0
299196,0
299203,0
299209,NULL
299211,0
299212,0
299215,0
299224,0
299227,NULL
299228,NULL
299231,0
299235,0
299236,NULL
299237,0
299239,0
299242,0
299248,0
299250,0
299254,NULL
299255,0
299258,0
299263,1
299265,NULL
299266,NULL
299269,0
299270,0
299283,0
299291,0
299296,0
299297,NULL
299307,0
299312,0
299315,1
299316,0
299323,0
299331,0
299332,0
299333,NULL
299347,0
299355,0
299357,0
299359,NULL
299363,0
299368,0
299375,1
299376,0
299378,1
299384,0
299385,NULL
299386,NULL
299391,0
299392,0
299394,0
299398,0
299403,NULL
299405,0
299409,0
299412,0
299421,0
299422,0
299433,0
299439,0
299443,0
299444,1
299445,NULL
299450,0
299453,0
299454,NULL
299455,0
299462,0
299467,1
299469,1
299478,0
299479,1
299485,0
299491,0
299492,0
299493,0
299497,0
299519,0
299523,NULL
299525,0
299527,0
299529,0
299530,0
299531,0
299534,0
299538,0
299539,0
299542,NULL
299546,NULL
299549,0
299551,0
299552,0
299565,NULL
299568,NULL
299571,0
299575,0
299583,1
299585,1
299589,0
299591,1
299598,0
299600,0
299604,0
299605,NULL
299606,0
299607,0
299608,0
299613,NULL
299616,0
299617,0
299619,0
299620,0
299623,NULL
299624,NULL
299629,0
299634,0
299636,NULL
299644,0
299645,0
299646,1
299651,0
299655,0
299658,0
299659,NULL
299661,NULL
299663,0
299665,0
299666,0
299669,0
299670,NULL
299674,0
299675,0
299676,0
299683,0
299687,NULL
299693,0
299696,0
299697,0
299698,0
299701,NULL
299702,0
299703,NULL
299707,NULL
299710,0
299715,0
299716,NULL
299717,0
299735,0
299738,0
299739,NULL
299753,0
299754,0
299755,0
299759,0
299763,NULL
299767,0
299768,0
299769,0
299771,NULL
299773,NULL
299777,0
299779,0
299781,0
299784,0
299785,NULL
299789,1
299794,0
299797,0
299801,0
299806,0
299807,0
299811,NULL
299814,0
299819,0
299821,NULL
299824,0
299825,0
299828,0
299831,0
299834,0
299836,0
299837,0
299842,NULL
299849,0
299851,0
299852,NULL
299853,0
299855,0
299862,0
299865,0
299867,0
299871,0
299873,NULL
299879,0
299880,NULL
299892,NULL
299893,0
299899,0
299901,0
299902,NULL
299903,0
299906,1
299910,NULL
299911,0
299915,1
299916,NULL
299917,0
299918,1
299921,0
299922,NULL
299924,0
299926,0
299928,0
299930,0
299950,0
299951,0
299953,0
299955,NULL
299960,0
299962,0
299964,0
299967,0
299991,1
299992,NULL
299994,NULL
299995,NULL
299996,0
300003,0
300014,1
300017,0
300024,NULL
300027,0
300032,NULL
300044,0
300045,0
300046,0
300048,0
300057,0
300063,0
300064,0
300066,0
300068,0
300070,0
300077,0
300078,0
300080,0
300082,NULL
300083,0
300084,0
300091,0
300096,NULL
300098,0
300099,0
300100,0
300101,1
300103,0
300109,0
300120,0
300121,0
300124,NULL
300130,0
300136,NULL
300138,0
300151,0
300157,0
300160,0
300161,0
300162,0
300164,0
300168,0
300179,0
300180,0
300184,0
300192,0
300193,0
300195,0
300197,0
300200,0
300203,0
300204,0
300205,0
300216,0
300219,0
300224,0
300225,0
300230,NULL
300234,NULL
300239,NULL
300242,0
300243,NULL
300244,1
300252,0
300253,0
300266,0
300267,0
300270,0
300273,0
300277,0
300279,NULL
300281,0
300283,NULL
300292,0
300302,0
300309,0
300314,0
300316,0
300317,0
300319,0
300320,0
300322,0
300327,0
300331,0
300334,1
300335,1
300336,1
300337,0
300341,0
300342,0
300343,0
300352,0
300360,0
300374,1
300376,1
300378,0
300380,0
300381,NULL
300386,0
300389,1
300391,0
300394,0
300395,0
300396,0
300399,0
300401,1
300405,NULL
300408,0
300416,0
300419,0
300423,0
300424,NULL
300425,0
300430,0
300432,NULL
300436,0
300441,0
300444,0
300445,0
300448,1
300449,0
300452,0
300453,NULL
300454,0
300457,0
300463,0
300469,NULL
300470,0
300471,NULL
300474,0
300480,NULL
300482,0
300483,1
300490,0
300495,0
300501,0
300509,0
300510,0
300520,0
300521,0
300522,NULL
300527,NULL
300528,0
300530,0
300531,0
300533,0
300535,NULL
300536,0
300544,0
300554,0
300555,0
300556,0
300559,0
300561,1
300562,0
300563,0
300565,1
300567,0
300568,0
300572,NULL
300574,0
300575,0
300579,0
300581,NULL
300584,0
300588,0
300589,0
300590,NULL
300597,NULL
300599,0
300603,0
300614,0
300615,0
300626,0
300627,1
300628,0
300638,0
300639,NULL
300644,0
300655,NULL
300663,1
300664,NULL
300665,NULL
300668,0
300672,1
300675,0
300679,0
300690,NULL
300691,0
300692,NULL
300694,0
300697,0
300703,0
300706,NULL
300708,0
300709,0
300721,0
300725,0
300728,0
300733,NULL
300734,0
300735,NULL
300737,0
300738,NULL
300742,NULL
300746,NULL
300754,0
300757,0
300759,NULL
300760,0
300771,0
300776,0
300781,0
300783,0
300790,1
300791,NULL
300792,NULL
300796,0
300799,0
300802,0
300806,0
300811,0
300812,0
300815,0
300817,0
300819,0
300820,1
300823,0
300832,0
300835,0
300839,0
300840,0
300841,0
300843,0
300848,1
300858,0
300859,0
300864,NULL
300871,0
300873,0
300878,0
300880,0
300884,0
300885,0
300892,NULL
300893,NULL
300895,1
300898,0
300899,0
300913,0
300917,0
300922,0
300923,0
300925,0
300927,0
300928,0
300930,0
300933,0
300934,0
300935,0
300937,0
300940,0
300943,0
300945,NULL
300962,NULL
300966,1
300978,0
300979,0
300986,0
300989,0
300991,NULL
300994,NULL
300998,0
301000,NULL
301014,NULL
301015,0
301017,NULL
301020,0
301023,NULL
301030,0
301031,0
301034,0
301037,0
301040,NULL
301043,NULL
301044,0
301046,0
301048,1
301053,0
301054,NULL
301058,0
301066,0
301069,0
301070,0
301072,0
301077,NULL
301080,0
301085,0
301092,0
301094,0
301100,0
301102,NULL
301104,NULL
301107,0
301108,0
301109,0
301110,1
301113,0
301117,0
301119,0
301125,0
301126,NULL
301130,NULL
301131,NULL
301139,NULL
301140,1
301144,NULL
301145,NULL
301149,NULL
301154,0
301155,0
301157,NULL
301158,0
301167,0
301170,0
301171,NULL
301175,0
301184,NULL
301187,NULL
301190,0
301192,0
301193,0
301194,NULL
301196,0
301198,0
301202,1
301211,0
301213,0
301214,1
301217,0
301220,0
301221,0
301222,0
301228,0
301233,0
301235,NULL
301240,0
301241,0
301244,0
301249,0
301257,0
301258,0
301261,0
301262,0
301265,0
301272,NULL
301277,0
301279,0
301284,0
301290,NULL
301293,0
301300,0
301305,0
301306,0
301310,0
301314,0
301318,NULL
301321,0
301323,0
301329,0
301330,NULL
301334,0
301337,0
301351,0
301354,0
301359,1
301367,1
301368,0
301373,0
301376,0
301381,0
301382,0
301383,1
301388,NULL
301401,0
301406,0
301408,0
301414,0
301416,0
301420,NULL
301425,0
301431,0
301432,0
301436,0
301443,0
301445,0
301451,NULL
301452,0
301454,NULL
301455,0
301457,1
301458,0
301463,0
301473,0
301477,0
301480,NULL
301485,0
301488,1
301490,0
301497,0
301498,1
301500,0
301501,0
301504,0
301507,0
301508,NULL
301513,1
301514,0
301515,0
301518,0
301525,NULL
301526,0
301527,NULL
301529,0
301532,0
301534,0
301536,0
301538,0
301540,1
301541,NULL
301542,NULL
301553,NULL
301564,0
301565,1
301568,0
301569,NULL
301576,0
301583,0
301586,0
301587,0
301590,NULL
301592,0
301597,0
301598,0
301604,NULL
301605,0
301606,0
301607,0
301610,NULL
301622,NULL
301623,0
301630,0
301634,0
301637,0
301639,0
301642,0
301644,NULL
301645,NULL
301649,NULL
301655,NULL
301659,0
301660,NULL
301662,0
301664,NULL
301666,NULL
301669,0
301670,NULL
301673,NULL
301676,NULL
301679,0
301685,0
301687,1
301689,0
301690,0
301693,0
301695,0
301704,1
301708,0
301709,NULL
301712,0
301715,0
301723,0
301724,0
301727,NULL
301729,0
301732,NULL
301736,0
301738,1
301740,0
301742,0
301746,0
301747,0
301750,0
301752,1
301755,0
301756,0
301758,0
301760,0
301763,NULL
301764,0
301765,NULL
301768,0
301771,0
301773,0
301776,0
301777,NULL
301778,NULL
301780,0
301781,0
301783,NULL
301785,0
301786,0
301796,0
301801,NULL
301802,0
301808,NULL
301809,0
301810,0
301814,0
301815,NULL
301816,0
301819,NULL
301820,NULL
301822,NULL
301825,NULL
301828,0
301830,1
301831,0
301833,0
301835,0
301836,0
301838,NULL
301843,NULL
301844,0
301845,0
301846,0
301849,0
301850,0
301852,0
301853,0
301858,0
301862,0
301863,1
301864,0
301869,0
301870,NULL
301874,NULL
301875,0
301879,0
301880,0
301882,NULL
301891,0
301899,0
301911,NULL
301913,NULL
301915,0
301917,NULL
301919,0
301924,0
301930,0
301932,0
301934,0
301938,0
301942,NULL
301948,0
301953,0
301954,0
301958,NULL
301961,0
301966,0
301969,NULL
301971,0
301972,0
301974,0
301978,0
301989,NULL
301994,0
301999,0
302001,0
302008,0
302011,NULL
302012,0
302014,NULL
302015,0
302023,0
302024,NULL
302027,0
302029,0
302033,NULL
302039,0
302041,0
302044,0
302045,1
302048,0
302050,0
302054,0
302055,0
302057,0
302058,NULL
302060,0
302064,0
302065,0
302071,0
302073,NULL
302075,0
302077,NULL
302082,0
302088,0
302094,0
302098,NULL
302100,0
302101,0
302105,0
302107,0
302117,0
302118,0
302126,0
302131,0
302132,NULL
302137,0
302141,0
302143,1
302148,NULL
302149,0
302150,0
302151,0
302152,0
302158,0
302161,0
302164,NULL
302167,0
302176,0
302180,0
302181,0
302184,0
302187,NULL
302192,0
302193,0
302195,0
302196,0
302198,NULL
302201,0
302203,0
302206,0
302210,0
302212,0
302218,NULL
302221,NULL
302222,0
302226,NULL
302228,0
302229,NULL
302230,0
302232,0
302247,0
302249,0
302250,0
302252,NULL
302257,0
302264,0
302265,0
302266,0
302269,1
302272,0
302278,NULL
302280,0
302289,NULL
302295,0
302298,NULL
302302,0
302308,0
302310,NULL
302311,NULL
302312,NULL
302314,0
302315,0
302316,NULL
302319,0
302322,0
302329,0
302334,0
302338,0
302339,1
302349,0
302353,1
302360,0
302362,0
302363,0
302365,0
302368,NULL
302374,0
302376,0
302379,0
302380,0
302381,0
302382,0
302390,0
302395,0
302400,NULL
302404,0
302409,NULL
302414,0
302416,NULL
302418,0
302419,0
302428,0
302438,NULL
302442,0
302444,0
302446,1
302452,0
302459,0
302463,NULL
302468,0
302473,0
302476,0
302478,0
302485,NULL
302489,1
302495,0
302496,0
302500,0
302502,0
302509,0
302516,0
302518,0
302519,0
302520,NULL
302521,0
302522,NULL
302524,0
302525,0
302526,1
302529,NULL
302532,0
302537,0
302542,0
302544,0
302545,0
302547,0
302548,0
302549,1
302552,0
302559,0
302560,0
302561,0
302563,NULL
302564,1
302566,0
302576,1
302577,0
302582,0
302585,0
302586,NULL
302587,NULL
302588,0
302599,NULL
302600,NULL
302605,NULL
302606,1
302608,0
302611,NULL
302612,0
302614,0
302616,0
302617,NULL
302624,NULL
302636,NULL
302637,0
302641,NULL
302642,0
302643,0
302644,NULL
302651,1
302653,0
302661,0
302663,0
302664,0
302665,0
302667,0
302679,NULL
302684,1
302686,0
302688,0
302694,1
302695,NULL
302699,0
302700,0
302706,0
302707,0
302708,1
302714,NULL
302715,0
302720,0
302724,NULL
302725,0
302726,NULL
302730,0
302733,0
302741,0
302744,NULL
302747,0
302753,NULL
302762,0
302763,0
302765,0
302769,0
302771,0
302772,0
302774,0
302776,0
302778,0
302785,0
302786,NULL
302790,0
302794,0
302796,0
302801,0
302802,0
302804,0
302806,0
302810,NULL
302814,NULL
302821,0
302822,NULL
302823,NULL
302824,NULL
302831,0
302832,1
302835,0
302840,NULL
302841,0
302845,0
302850,0
302852,0
302861,0
302865,0
302866,NULL
302867,NULL
302869,NULL
302871,NULL
302873,0
302874,0
302875,NULL
302886,0
302887,0
302891,0
302902,0
302903,NULL
302904,NULL
302914,0
302925,1
302927,0
302933,0
302936,0
302939,0
302940,0
302952,0
302954,NULL
302955,0
302956,1
302960,0
302962,NULL
302971,0
302972,0
302977,0
302986,0
302988,0
302989,0
302990,0
302993,0
302994,0
302998,NULL
303001,0
303003,0
303005,0
303015,0
303016,0
303020,0
303022,0
303028,0
303031,NULL
303038,NULL
303039,NULL
303042,0
303043,0
303047,0
303048,0
303049,0
303051,0
303052,NULL
303058,NULL
303063,0
303069,0
303071,0
303073,0
303075,0
303094,0
303099,0
303100,0
303101,0
303102,0
303107,NULL
303111,NULL
303115,0
303116,0
303117,0
303123,0
303125,NULL
303126,0
303129,0
303135,0
303137,0
303138,0
303149,0
303154,NULL
303156,0
303160,0
303164,0
303168,0
303172,0
303176,0
303180,0
303181,0
303182,0
303194,NULL
303197,0
303198,0
303201,0
303202,0
303204,0
303217,0
303221,0
303225,0
303226,0
303228,0
303230,NULL
303231,NULL
303236,0
303239,0
303241,0
303242,0
303243,NULL
303244,NULL
303245,1
303246,0
303247,0
303248,NULL
303253,0
303257,NULL
303258,NULL
303259,0
303267,NULL
303271,0
303278,0
303279,NULL
303284,0
303289,0
303291,0
303302,0
303303,NULL
303306,0
303307,0
303311,0
303313,0
303317,NULL
303320,NULL
303325,NULL
303326,1
303332,NULL
303337,0
303338,0
303344,1
303345,0
303349,0
303350,0
303351,0
303353,0
303363,0
303365,NULL
303368,0
303370,0
303379,NULL
303382,0
303383,0
303384,0
303388,1
303389,0
303392,0
303395,0
303396,0
303406,0
303407,0
303410,NULL
303412,0
303414,0
303421,0
303423,0
303431,0
303436,0
303441,0
303444,1
303445,0
303450,0
303458,0
303459,0
303466,0
303467,0
303469,NULL
303471,0
303472,0
303477,0
303478,0
303481,0
303485,0
303486,NULL
303500,1
303507,0
303511,0
303514,1
303516,0
303518,NULL
303519,0
303520,1
303521,NULL
303533,NULL
303538,0
303545,NULL
303547,0
303549,NULL
303552,NULL
303557,0
303558,0
303560,0
303561,0
303567,0
303572,1
303576,0
303579,0
303593,0
303594,0
303599,0
303600,1
303603,0
303605,0
303612,0
303614,0
303616,0
303620,0
303623,1
303628,0
303634,0
303636,0
303642,NULL
303646,0
303647,0
303649,NULL
303655,1
303659,NULL
303664,0
303666,0
303669,NULL
303683,0
303688,1
303694,NULL
303701,0
303710,0
303712,0
303713,NULL
303719,0
303721,0
303722,NULL
303724,0
303726,0
303732,NULL
303733,0
303735,0
303747,0
303751,0
303753,0
303756,NULL
303766,0
303769,0
303781,0
303782,0
303785,0
303789,NULL
303792,0
303796,0
303802,NULL
303803,NULL
303805,0
303807,NULL
303808,0
303810,NULL
303820,NULL
303826,0
303831,0
303832,NULL
303836,0
303844,NULL
303846,0
303847,NULL
303849,0
303851,NULL
303859,0
303864,0
303881,0
303883,0
303886,0
303887,0
303894,0
303897,1
303903,0
303910,0
303912,0
303917,0
303923,0
303927,0
303930,0
303934,NULL
303936,0
303943,0
303944,NULL
303945,0
303948,0
303950,0
303953,0
303955,0
303958,0
303960,1
303970,0
303973,0
303974,0
303976,0
303979,NULL
303988,0
303993,0
303999,0
304001,NULL
304004,0
304008,0
304009,0
304010,0
304016,0
304022,0
304033,0
304037,NULL
304042,NULL
304043,0
304045,NULL
304046,0
304047,0
304048,0
304051,NULL
304052,0
304053,NULL
304054,0
304060,NULL
304061,0
304064,0
304068,0
304071,0
304072,NULL
304073,NULL
304074,0
304076,1
304079,0
304086,0
304094,0
304095,0
304097,0
304099,0
304101,0
304103,NULL
304110,0
304118,0
304120,0
304123,0
304124,NULL
304125,NULL
304129,1
304139,0
304143,0
304148,0
304152,1
304160,0
304161,NULL
304165,0
304167,NULL
304168,0
304174,0
304177,0
304178,0
304179,0
304192,0
304197,0
304207,0
304214,0
304218,0
304225,NULL
304229,0
304230,0
304232,0
304233,0
304235,NULL
304238,0
304239,0
304245,0
304249,0
304254,NULL
304258,0
304259,0
304260,0
304266,0
304267,0
304268,NULL
304270,0
304272,0
304273,1
304276,0
304277,0
304278,NULL
304284,NULL
304288,0
304290,0
304296,0
304298,NULL
304301,0
304302,0
304309,NULL
304310,NULL
304315,NULL
304316,0
304319,NULL
304331,NULL
304333,0
304339,0
304340,0
304345,0
304347,NULL
304349,0
304351,1
304357,NULL
304364,NULL
304366,0
304367,1
304371,0
304372,0
304376,0
304377,0
304381,0
304383,0
304390,NULL
304401,NULL
304403,0
304405,NULL
304407,0
304417,0
304423,NULL
304430,0
304432,0
304434,NULL
304437,NULL
304442,0
304446,0
304447,0
304449,0
304452,NULL
304461,0
304464,0
304467,0
304468,NULL
304473,0
304476,0
304479,0
304480,0
304490,0
304495,0
304498,0
304509,0
304513,NULL
304524,NULL
304527,0
304531,NULL
304532,0
304533,0
304534,NULL
304542,0
304543,0
304544,0
304545,0
304547,NULL
304560,0
304561,0
304563,0
304567,0
304574,1
304575,0
304585,0
304595,NULL
304597,0
304606,0
304608,0
304613,1
304615,0
304617,0
304620,0
304622,0
304623,0
304626,0
304627,NULL
304636,0
304638,0
304639,0
304642,0
304647,0
304649,NULL
304669,0
304672,NULL
304679,NULL
304683,NULL
304684,NULL
304688,0
304705,NULL
304706,0
304709,0
304711,NULL
304716,0
304719,0
304720,0
304721,0
304722,0
304725,0
304730,0
304731,0
304733,1
304744,1
304747,0
304749,0
304751,0
304761,NULL
304774,0
304777,0
304781,1
304782,0
304783,0
304785,0
304791,0
304798,0
304803,0
304804,NULL
304812,NULL
304814,1
304816,0
304818,0
304821,NULL
304823,0
304824,1
304830,0
304832,0
304837,0
304840,0
304848,NULL
304849,NULL
304856,0
304859,1
304862,0
304865,0
304869,NULL
304870,0
304872,0
304873,0
304879,0
304882,0
304886,0
304888,0
304889,0
304893,0
304895,1
304899,0
304900,0
304904,0
304908,0
304909,0
304912,0
304914,0
304919,1
304927,0
304932,0
304933,NULL
304936,0
304941,0
304943,1
304944,0
304945,NULL
304950,NULL
304952,0
304964,0
304965,NULL
304974,NULL
304975,0
304980,1
304989,0
304990,NULL
304998,0
305000,NULL
305003,1
305005,0
305006,0
305012,NULL
305013,0
305016,0
305032,NULL
305033,NULL
305035,NULL
305038,0
305039,NULL
305040,0
305041,0
305042,0
305043,NULL
305045,0
305047,0
305049,0
305050,0
305052,0
305053,0
305054,0
305055,0
305058,0
305067,0
305068,0
305073,NULL
305075,1
305077,0
305078,0
305084,0
305086,0
305087,0
305095,NULL
305098,NULL
305099,NULL
305101,0
305104,1
305112,NULL
305120,NULL
305124,NULL
305128,0
305131,0
305136,0
305137,0
305138,0
305144,0
305146,NULL
305149,0
305152,0
305153,0
305156,NULL
305161,0
305166,NULL
305169,0
305171,NULL
305172,0
305176,0
305181,0
305187,0
305188,NULL
305189,0
305192,0
305197,NULL
305200,0
305202,NULL
305212,0
305216,0
305217,0
305219,0
305221,0
305224,0
305227,0
305230,NULL
305243,0
305244,0
305246,0
305248,0
305250,0
305257,0
305259,0
305269,0
305270,0
305274,0
305275,0
305277,0
305287,NULL
305290,NULL
305295,0
305297,0
305305,0
305312,0
305316,0
305317,NULL
305318,0
305319,0
305336,0
305337,NULL
305349,NULL
305350,NULL
305351,0
305355,1
305357,0
305358,0
305363,1
305364,NULL
305366,NULL
305378,0
305380,NULL
305384,0
305385,0
305387,0
305390,NULL
305393,0
305397,0
305404,0
305416,0
305420,NULL
305429,0
305437,NULL
305445,0
305446,0
305451,0
305455,NULL
305465,0
305477,NULL
305480,0
305485,0
305488,NULL
305497,NULL
305498,NULL
305499,0
305500,0
305502,1
305506,0
305512,0
305514,NULL
305517,0
305519,NULL
305520,0
305527,1
305528,0
305545,0
305546,0
305553,NULL
305554,NULL
305556,0
305558,0
305565,NULL
305568,1
305570,0
305575,0
305577,1
305580,NULL
305581,1
305599,0
305601,NULL
305616,0
305618,0
305622,0
305623,NULL
305624,0
305625,0
305629,0
305634,NULL
305638,0
305646,NULL
305648,0
305655,0
305658,0
305659,0
305664,0
305665,NULL
305668,NULL
305673,0
305677,0
305679,0
305682,0
305689,NULL
305690,NULL
305691,0
305696,0
305705,0
305712,0
305719,0
305720,0
305721,0
305724,0
305725,NULL
305727,0
305731,0
305734,NULL
305736,1
305741,1
305752,0
305753,0
305754,0
305756,0
305758,NULL
305759,NULL
305762,0
305764,0
305767,NULL
305768,NULL
305769,0
305772,0
305774,0
305781,0
305785,0
305788,0
305789,NULL
305795,0
305798,0
305803,NULL
305805,0
305807,0
305814,0
305817,0
305821,NULL
305822,0
305823,NULL
305827,NULL
305831,1
305833,0
305834,0
305837,0
305843,NULL
305844,NULL
305847,0
305848,0
305851,0
305854,0
305856,0
305857,NULL
305866,0
305873,0
305875,0
305877,0
305878,0
305883,NULL
305885,0
305889,NULL
305902,0
305903,0
305909,0
305910,NULL
305912,NULL
305917,NULL
305931,0
305934,NULL
305935,NULL
305936,0
305937,0
305945,0
305947,0
305948,NULL
305953,0
305959,0
305961,0
305966,NULL
305969,1
305971,0
305972,NULL
305973,0
305975,NULL
305976,0
305987,0
305993,NULL
305997,0
305999,0
306002,NULL
306006,NULL
306010,0
306015,0
306018,1
306019,0
306023,1
306024,0
306032,0
306034,NULL
306036,0
306037,0
306045,0
306049,1
306052,0
306053,NULL
306054,0
306057,NULL
306058,0
306059,0
306060,NULL
306061,0
306062,0
306070,0
306073,NULL
306076,0
306077,0
306078,NULL
306083,0
306085,0
306086,NULL
306090,0
306092,0
306096,NULL
306097,0
306103,0
306109,0
306111,0
306112,NULL
306117,0
306118,0
306119,0
306129,0
306134,0
306136,0
306137,0
306139,0
306145,0
306151,NULL
306157,NULL
306165,0
306169,NULL
306174,NULL
306177,0
306182,0
306187,0
306189,0
306191,0
306202,NULL
306210,0
306221,0
306224,0
306227,NULL
306229,NULL
306230,0
306236,0
306239,0
306242,0
306245,0
306246,0
306248,0
306252,NULL
306254,NULL
306257,NULL
306258,0
306259,0
306262,0
306268,0
306269,1
306272,NULL
306275,0
306277,NULL
306278,0
306282,0
306285,0
306291,0
306295,NULL
306301,1
306303,0
306304,0
306307,0
306309,1
306310,0
306312,0
306317,0
306321,0
306322,0
306325,NULL
306329,NULL
306330,0
306332,0
306334,0
306338,0
306341,0
306342,NULL
306344,0
306346,0
306347,0
306348,0
306349,0
306350,0
306351,0
306352,NULL
306355,NULL
306356,NULL
306360,NULL
306361,0
306364,0
306365,0
306366,NULL
306381,NULL
306382,1
306385,0
306392,NULL
306393,0
306404,1
306405,0
306407,0
306408,0
306417,NULL
306420,0
306422,0
306429,NULL
306431,0
306434,0
306436,0
306439,0
306444,0
306445,0
306448,0
306452,0
306456,0
306457,0
306460,0
306461,0
306462,0
306463,NULL
306467,0
306470,0
306471,0
306474,0
306483,NULL
306485,NULL
306486,0
306493,0
306497,NULL
306498,0
306501,NULL
306502,NULL
306503,0
306504,NULL
306506,NULL
306509,0
306512,0
306516,0
306517,NULL
306521,0
306522,0
306526,0
306528,0
306529,0
306531,NULL
306532,0
306533,0
306534,0
306535,0
306540,NULL
306549,0
306550,0
306562,0
306564,1
306571,NULL
306575,1
306577,0
306581,NULL
306582,NULL
306584,0
306589,0
306590,NULL
306591,0
306595,NULL
306597,NULL
306598,NULL
306599,NULL
306600,0
306601,0
306602,NULL
306607,0
306609,0
306610,0
306612,0
306613,0
306614,0
306615,0
306618,0
306620,NULL
306621,0
306622,0
306626,0
306629,0
306634,NULL
306635,0
306639,1
306646,0
306659,0
306663,0
306665,0
306666,0
306671,NULL
306673,0
306674,1
306679,NULL
306684,1
306686,NULL
306690,0
306694,0
306695,0
306696,0
306702,0
306710,NULL
306713,0
306715,0
306719,0
306720,0
306721,0
306728,0
306734,NULL
306737,NULL
306741,0
306744,NULL
306752,0
306753,NULL
306759,0
306762,0
306763,NULL
306765,1
306766,0
306768,0
306771,0
306780,NULL
306781,NULL
306788,0
306789,0
306794,0
306803,NULL
306808,0
306810,NULL
306811,0
306815,NULL
306822,NULL
306825,0
306827,0
306832,NULL
306833,0
306835,0
306838,0
306839,NULL
306842,0
306844,NULL
306847,0
306849,1
306850,0
306853,0
306865,0
306870,NULL
306872,0
306875,NULL
306877,0
306880,0
306881,1
306888,0
306892,NULL
306897,0
306898,NULL
306903,NULL
306910,NULL
306915,0
306920,NULL
306922,0
306924,0
306925,NULL
306929,0
306933,0
306938,0
306940,1
306945,0
306946,0
306955,0
306956,NULL
306957,NULL
306958,NULL
306965,0
306966,0
306968,0
306977,NULL
306980,0
306985,0
306986,0
306989,0
306993,0
306997,0
307002,0
307009,0
307012,NULL
307015,0
307018,1
307020,0
307024,0
307025,0
307029,NULL
307030,0
307031,NULL
307037,0
307048,NULL
307056,0
307063,0
307066,0
307069,0
307074,0
307079,0
307080,0
307081,0
307084,1
307085,0
307089,0
307092,0
307100,0
307101,0
307103,0
307114,0
307118,0
307121,1
307122,0
307125,0
307126,1
307127,0
307128,NULL
307130,0
307131,NULL
307132,0
307136,0
307137,0
307138,0
307149,1
307151,NULL
307152,0
307154,0
307156,0
307158,NULL
307159,0
307165,0
307171,0
307172,0
307173,NULL
307175,0
307182,0
307183,0
307186,0
309196,NULL
307196,0
307201,0
307208,0
307213,NULL
307218,0
307225,0
307226,0
307227,0
307228,0
307231,NULL
307235,NULL
307237,0
307246,0
307247,0
307253,0
307255,NULL
307256,NULL
307261,0
307262,0
307270,0
307272,NULL
307276,0
307285,0
307291,NULL
307296,0
307297,0
307300,0
307301,NULL
307303,0
307305,NULL
307314,0
307317,0
307325,1
307333,0
307334,0
307335,NULL
307336,0
307337,0
307338,0
307339,0
307345,NULL
307346,NULL
307347,0
307348,0
307352,NULL
307354,0
307360,0
307361,NULL
307362,0
307365,0
307367,0
307368,0
307369,NULL
307375,NULL
307376,0
307380,0
307382,0
307392,0
307393,NULL
307395,0
307399,0
307403,0
307404,0
307407,0
307408,NULL
307410,0
307412,0
307413,1
307422,NULL
307423,NULL
307426,0
307430,NULL
307435,0
307439,0
307440,0
307443,0
307445,0
307448,0
307450,0
307453,NULL
307460,NULL
307461,0
307469,0
307476,0
307478,0
307479,0
307482,NULL
307484,NULL
307488,0
307492,1
307498,0
307507,NULL
307508,NULL
307512,0
307518,0
307524,0
307526,0
307530,NULL
307531,1
307534,NULL
307535,0
307538,0
307540,0
307542,0
307543,0
307545,0
307546,0
307554,0
307559,0
307563,0
307568,0
307571,NULL
307573,0
307574,0
307581,NULL
307583,NULL
307584,NULL
307591,NULL
307595,NULL
307602,0
307603,1
307605,NULL
307607,NULL
307611,NULL
307616,0
307624,NULL
307625,0
307626,NULL
307627,0
307629,0
307631,1
307632,1
307633,0
307637,0
307640,0
307645,0
307647,0
307648,0
307651,0
307652,0
307654,NULL
307655,0
307656,NULL
307658,0
307659,0
307671,NULL
307673,0
307680,0
307682,0
307685,0
307694,0
307695,0
307705,0
307707,0
307709,0
